Time(s),KS_voltage(V),Pressure_voltage(V)
113.39699714,1.47411725044,0.48326772
113.39799714,1.5129336853,0.5004921
113.39899714,1.46547428894,0.48326772
113.39999714,1.45684670639,0.48326772
113.40099714,1.46547428894,0.5004921
113.40199714,1.46979576874,0.48326772
113.40299714,1.46979576874,0.48326772
113.40399714,1.43527005768,0.48326772
113.40499714,1.49137241745,0.48326772
113.40599714,1.49137241745,0.5004921
113.40699714,1.4827448349,0.48326772
113.40799714,1.45684670639,0.48326772
113.40899714,1.53452571106,0.48326772
113.40999714,1.5043061018,0.5004921
113.41099713,1.50862758255,0.48326772
113.41199713,1.4827448349,0.48326772
113.41299713,1.50862758255,0.48326772
113.41399713,1.5043061018,0.48326772
113.41499713,1.47411725044,0.48326772
113.41599713,1.5129336853,0.5004921
113.41699713,1.50862758255,0.48326772
113.41799713,1.53883181381,0.48326772
113.41899713,1.49137241745,0.48326772
113.41999713,1.4870663147,0.48326772
113.42099713,1.5,0.48326772
113.42199713,1.53452571106,0.48326772
113.42299713,1.46547428894,0.48326772
113.42399713,1.4784233532,0.48326772
113.42499713,1.5129336853,0.48326772
113.42599713,1.53452571106,0.48326772
113.42699713,1.53883181381,0.48326772
113.42799713,1.52588274956,0.48326772
113.42899713,1.57767900085,0.48326772
113.42999713,1.56040846252,0.48326772
113.43099713,1.56472994232,0.5004921
113.43199713,1.52588274956,0.48326772
113.43299713,1.56905142212,0.48326772
113.43399713,1.56905142212,0.48326772
113.43499713,1.5129336853,0.48326772
113.43599713,1.55610235977,0.48326772
113.43699713,1.56040846252,0.48326772
113.43799713,1.59925565338,0.48326772
113.43899713,1.53452571106,0.48326772
113.43999713,1.52588274956,0.48326772
113.44099713,1.53883181381,0.48326772
113.44199713,1.56040846252,0.48326772
113.44299713,1.49137241745,0.48326772
113.44399713,1.5215766468,0.48326772
113.44499713,1.55178087616,0.5004921
113.44599713,1.53452571106,0.48326772
113.44699713,1.50862758255,0.48326772
113.44799713,1.4827448349,0.48326772
113.44899713,1.54315329361,0.5004921
113.44999713,1.5129336853,0.48326772
113.45099713,1.49137241745,0.48326772
113.45199713,1.4784233532,0.48326772
113.45299713,1.5,0.5004921
113.45399713,1.5043061018,0.48326772
113.45499713,1.43527005768,0.48326772
113.45599713,1.47411725044,0.48326772
113.45699713,1.4956938982,0.5004921
113.45799713,1.5215766468,0.48326772
113.45899713,1.46547428894,0.48326772
113.45999713,1.4784233532,0.48326772
113.46099713,1.4827448349,0.48326772
113.46199713,1.5,0.48326772
113.46299713,1.46547428894,0.48326772
113.46399713,1.46547428894,0.48326772
113.46499713,1.53883181381,0.48326772
113.46599713,1.4956938982,0.48326772
113.46699713,1.5,0.48326772
113.46799713,1.46979576874,0.48326772
113.46899713,1.53883181381,0.48326772
113.46999713,1.5129336853,0.48326772
113.47099713,1.50862758255,0.48326772
113.47199713,1.4956938982,0.48326772
113.47299713,1.53020423126,0.48326772
113.47399713,1.53020423126,0.48326772
113.47499713,1.46547428894,0.48326772
113.47599713,1.50862758255,0.48326772
113.47699713,1.5,0.48326772
113.47799713,1.54745940018,0.48326772
113.47899713,1.47411725044,0.48326772
113.47999713,1.4827448349,0.48326772
113.48099713,1.4956938982,0.48326772
113.48199713,1.4956938982,0.48326772
113.48299713,1.4827448349,0.48326772
113.48399713,1.43959153748,0.48326772
113.48499713,1.5,0.48326772
113.48599713,1.5129336853,0.48326772
113.48699713,1.5043061018,0.48326772
113.48799713,1.4784233532,0.48326772
113.48899713,1.55178087616,0.48326772
113.48999713,1.5215766468,0.48326772
113.49099713,1.52588274956,0.48326772
113.49199713,1.4956938982,0.48326772
113.49299713,1.53452571106,0.48326772
113.49399713,1.53883181381,0.48326772
113.49499713,1.49137241745,0.48326772
113.49599713,1.53020423126,0.48326772
113.49699713,1.5172551651,0.5004921
113.49799713,1.55610235977,0.48326772
113.49899713,1.49137241745,0.48326772
113.49999713,1.5,0.48326772
113.50099713,1.4870663147,0.48326772
113.50199713,1.5172551651,0.48326772
113.50299713,1.46547428894,0.5004921
113.50399713,1.46979576874,0.48326772
113.50499713,1.5,0.48326772
113.50599713,1.49137241745,0.48326772
113.50699713,1.4827448349,0.5004921
113.50799713,1.46547428894,0.48326772
113.50899713,1.5172551651,0.48326772
113.50999713,1.5,0.48326772
113.51099713,1.49137241745,0.48326772
113.51199713,1.46979576874,0.48326772
113.51299713,1.47411725044,0.48326772
113.51399713,1.4784233532,0.48326772
113.51499713,1.41369341278,0.48326772
113.51599713,1.46979576874,0.48326772
113.51699713,1.49137241745,0.48326772
113.51799713,1.5129336853,0.48326772
113.51899713,1.45254059982,0.48326772
113.51999713,1.45684670639,0.5004921
113.52099713,1.4784233532,0.48326772
113.52199713,1.47411725044,0.48326772
113.52299713,1.46547428894,0.48326772
113.52399713,1.46116818619,0.48326772
113.52499713,1.52588274956,0.5004921
113.52599713,1.5129336853,0.48326772
113.52699713,1.5215766468,0.48326772
113.52799713,1.49137241745,0.48326772
113.52899713,1.55178087616,0.48326772
113.52999713,1.54315329361,0.48326772
113.53099713,1.5129336853,0.48326772
113.53199713,1.5043061018,0.48326772
113.53299713,1.55178087616,0.48326772
113.53399713,1.54745940018,0.48326772
113.53499713,1.4827448349,0.48326772
113.53599713,1.53883181381,0.48326772
113.53699713,1.53452571106,0.48326772
113.53799713,1.55610235977,0.48326772
113.53899713,1.50862758255,0.48326772
113.53999713,1.50862758255,0.48326772
113.54099713,1.50862758255,0.48326772
113.54199713,1.53883181381,0.48326772
113.54299713,1.47411725044,0.48326772
113.54399713,1.47411725044,0.48326772
113.54499713,1.53452571106,0.48326772
113.54599713,1.5,0.48326772
113.54699713,1.5172551651,0.48326772
113.54799713,1.5,0.48326772
113.54899713,1.55610235977,0.48326772
113.54999713,1.53883181381,0.48326772
113.55099713,1.53020423126,0.48326772
113.55199713,1.5172551651,0.48326772
113.55299713,1.5172551651,0.48326772
113.55399713,1.53452571106,0.48326772
113.55499713,1.46547428894,0.48326772
113.55599713,1.5172551651,0.48326772
113.55699713,1.5043061018,0.48326772
113.55799713,1.53883181381,0.48326772
113.55899713,1.46979576874,0.48326772
113.55999713,1.4827448349,0.5004921
113.56099713,1.4827448349,0.48326772
113.56199713,1.4827448349,0.48326772
113.56299713,1.4870663147,0.48326772
113.56399713,1.45254059982,0.48326772
113.56499713,1.50862758255,0.48326772
113.56599713,1.5,0.48326772
113.56699713,1.5,0.48326772
113.56799713,1.4784233532,0.48326772
113.56899713,1.53883181381,0.48326772
113.56999713,1.50862758255,0.48326772
113.57099713,1.4870663147,0.48326772
113.57199713,1.4870663147,0.48326772
113.57299713,1.5,0.48326772
113.57399713,1.50862758255,0.48326772
113.57499713,1.44821912384,0.48326772
113.57599713,1.4827448349,0.48326772
113.57699713,1.49137241745,0.48326772
113.57799713,1.5215766468,0.48326772
113.57899713,1.45684670639,0.48326772
113.57999713,1.46979576874,0.48326772
113.58099713,1.46979576874,0.48326772
113.58199713,1.47411725044,0.48326772
113.58299713,1.45254059982,0.48326772
113.58399713,1.45684670639,0.48326772
113.58499713,1.5172551651,0.48326772
113.58599713,1.4827448349,0.48326772
113.58699713,1.46979576874,0.48326772
113.58799713,1.46979576874,0.48326772
113.58899713,1.52588274956,0.48326772
113.58999713,1.5,0.48326772
113.59099713,1.4784233532,0.48326772
113.59199713,1.47411725044,0.48326772
113.59299713,1.5,0.48326772
113.59399713,1.50862758255,0.48326772
113.59499713,1.44389764023,0.48326772
113.59599713,1.4784233532,0.48326772
113.59699713,1.4784233532,0.48326772
113.59799713,1.5,0.48326772
113.59899713,1.44389764023,0.48326772
113.59999713,1.46979576874,0.48326772
113.60099713,1.4827448349,0.48326772
113.60199713,1.4956938982,0.48326772
113.60299713,1.43959153748,0.48326772
113.60399713,1.43527005768,0.48326772
113.60499713,1.5129336853,0.48326772
113.60599713,1.4827448349,0.48326772
113.60699713,1.5043061018,0.48326772
113.60799713,1.4827448349,0.48326772
113.60899713,1.54315329361,0.48326772
113.60999713,1.50862758255,0.48326772
113.61099713,1.5043061018,0.48326772
113.61199713,1.4870663147,0.48326772
113.61299713,1.5,0.48326772
113.61399713,1.5215766468,0.48326772
113.61499713,1.44821912384,0.48326772
113.61599713,1.4870663147,0.48326772
113.61699713,1.5043061018,0.48326772
113.61799713,1.5129336853,0.48326772
113.61899713,1.47411725044,0.48326772
113.61999713,1.47411725044,0.48326772
113.62099713,1.4870663147,0.48326772
113.62199713,1.46979576874,0.48326772
113.62299713,1.4827448349,0.48326772
113.62399713,1.47411725044,0.48326772
113.62499713,1.52588274956,0.48326772
113.62599713,1.5,0.48326772
113.62699713,1.5172551651,0.48326772
113.62799713,1.5043061018,0.48326772
113.62899713,1.55610235977,0.48326772
113.62999713,1.5172551651,0.48326772
113.63099713,1.5172551651,0.48326772
113.63199713,1.5129336853,0.48326772
113.63299713,1.53452571106,0.48326772
113.63399713,1.53883181381,0.48326772
113.63499713,1.4827448349,0.48326772
113.63599713,1.5215766468,0.48326772
113.63699713,1.53020423126,0.48326772
113.63799713,1.53452571106,0.48326772
113.63899713,1.4784233532,0.48326772
113.63999713,1.49137241745,0.48326772
113.64099713,1.5,0.48326772
113.64199713,1.5172551651,0.48326772
113.64299713,1.46979576874,0.48326772
113.64399713,1.46979576874,0.48326772
113.64499713,1.54745940018,0.48326772
113.64599713,1.5129336853,0.48326772
113.64699713,1.5129336853,0.48326772
113.64799713,1.49137241745,0.48326772
113.64899713,1.55178087616,0.48326772
113.64999713,1.53452571106,0.48326772
113.65099713,1.5172551651,0.48326772
113.65199713,1.5129336853,0.48326772
113.65299713,1.52588274956,0.48326772
113.65399713,1.53883181381,0.48326772
113.65499713,1.4784233532,0.48326772
113.65599713,1.53452571106,0.48326772
113.65699713,1.55178087616,0.48326772
113.65799713,1.54745940018,0.48326772
113.65899713,1.52588274956,0.48326772
113.65999713,1.5215766468,0.48326772
113.66099713,1.53020423126,0.48326772
113.66199713,1.53883181381,0.48326772
113.66299713,1.52588274956,0.48326772
113.66399713,1.5043061018,0.48326772
113.66499713,1.54745940018,0.48326772
113.66599713,1.5215766468,0.48326772
113.66699713,1.53452571106,0.48326772
113.66799713,1.52588274956,0.48326772
113.66899713,1.56040846252,0.48326772
113.66999713,1.54315329361,0.48326772
113.67099713,1.52588274956,0.48326772
113.67199713,1.50862758255,0.48326772
113.67299713,1.5172551651,0.48326772
113.67399713,1.53452571106,0.48326772
113.67499713,1.45684670639,0.48326772
113.67599713,1.50862758255,0.48326772
113.67699713,1.5129336853,0.48326772
113.67799713,1.5043061018,0.48326772
113.67899713,1.4784233532,0.48326772
113.67999713,1.4827448349,0.48326772
113.68099713,1.4956938982,0.48326772
113.68199713,1.4784233532,0.48326772
113.68299713,1.46547428894,0.48326772
113.68399713,1.49137241745,0.48326772
113.68499713,1.5172551651,0.48326772
113.68599713,1.4827448349,0.48326772
113.68699713,1.50862758255,0.48326772
113.68799713,1.4956938982,0.48326772
113.68899713,1.53452571106,0.48326772
113.68999713,1.53020423126,0.48326772
113.69099713,1.5129336853,0.48326772
113.69199713,1.5,0.48326772
113.69299713,1.53883181381,0.48326772
113.69399713,1.53452571106,0.48326772
113.69499713,1.47411725044,0.48326772
113.69599713,1.5043061018,0.48326772
113.69699713,1.5043061018,0.48326772
113.69799713,1.5215766468,0.48326772
113.69899713,1.4956938982,0.48326772
113.69999713,1.4956938982,0.48326772
113.70099713,1.5043061018,0.48326772
113.70199713,1.4784233532,0.48326772
113.70299713,1.43527005768,0.48326772
113.70399713,1.44821912384,0.48326772
113.70499713,1.52588274956,0.48326772
113.70599713,1.4827448349,0.48326772
113.70699713,1.4956938982,0.48326772
113.70799713,1.4827448349,0.48326772
113.70899713,1.5215766468,0.48326772
113.70999713,1.5043061018,0.48326772
113.71099713,1.4956938982,0.48326772
113.71199713,1.49137241745,0.48326772
113.71299713,1.5043061018,0.48326772
113.71399713,1.5215766468,0.48326772
113.71499713,1.46547428894,0.48326772
113.71599713,1.49137241745,0.48326772
113.71699713,1.49137241745,0.48326772
113.71799713,1.50862758255,0.48326772
113.71899713,1.47411725044,0.44875738
113.71999713,1.4870663147,0.48326772
113.72099713,1.49137241745,0.48326772
113.72199713,1.46979576874,0.48326772
113.72299713,1.44821912384,0.48326772
113.72399713,1.46547428894,0.48326772
113.72499713,1.53883181381,0.48326772
113.72599713,1.4956938982,0.48326772
113.72699713,1.5215766468,0.48326772
113.72799713,1.4956938982,0.48326772
113.72899713,1.55178087616,0.48326772
113.72999713,1.55178087616,0.48326772
113.73099713,1.52588274956,0.48326772
113.73199713,1.52588274956,0.48326772
113.73299713,1.52588274956,0.48326772
113.73399713,1.54315329361,0.48326772
113.73499713,1.49137241745,0.48326772
113.73599713,1.53883181381,0.48326772
113.73699713,1.53020423126,0.48326772
113.73799713,1.55178087616,0.48326772
113.73899713,1.50862758255,0.48326772
113.73999713,1.5129336853,0.48326772
113.74099713,1.5172551651,0.48326772
113.74199713,1.5129336853,0.48326772
113.74299713,1.4784233532,0.48326772
113.74399713,1.47411725044,0.48326772
113.74499713,1.56472994232,0.48326772
113.74599713,1.50862758255,0.48326772
113.74699713,1.5172551651,0.48326772
113.74799713,1.50862758255,0.48326772
113.74899713,1.55178087616,0.48326772
113.74999713,1.53020423126,0.48326772
113.75099713,1.52588274956,0.48326772
113.75199713,1.52588274956,0.48326772
113.75299713,1.53020423126,0.48326772
113.75399713,1.55178087616,0.48326772
113.75499713,1.46979576874,0.48326772
113.75599713,1.52588274956,0.48326772
113.75699713,1.5129336853,0.48326772
113.75799713,1.53020423126,0.48326772
113.75899713,1.5043061018,0.48326772
113.75999713,1.5,0.48326772
113.76099713,1.4827448349,0.48326772
113.76199713,1.49137241745,0.48326772
113.76299713,1.46979576874,0.48326772
113.76399713,1.44389764023,0.48326772
113.76499713,1.53020423126,0.48326772
113.76599713,1.4956938982,0.48326772
113.76699713,1.5043061018,0.48326772
113.76799713,1.5043061018,0.48326772
113.76899713,1.55178087616,0.48326772
113.76999713,1.52588274956,0.48326772
113.77099713,1.5215766468,0.48326772
113.77199713,1.53020423126,0.48326772
113.77299713,1.53020423126,0.48326772
113.77399713,1.54315329361,0.48326772
113.77499713,1.46547428894,0.48326772
113.77599713,1.53883181381,0.48326772
113.77699713,1.5172551651,0.48326772
113.77799713,1.53883181381,0.48326772
113.77899713,1.4956938982,0.48326772
113.77999713,1.4956938982,0.48326772
113.78099713,1.5,0.48326772
113.78199713,1.5172551651,0.48326772
113.78299713,1.5043061018,0.48326772
113.78399713,1.4827448349,0.48326772
113.78499713,1.52588274956,0.48326772
113.78599713,1.5,0.48326772
113.78699713,1.5172551651,0.48326772
113.78799713,1.4956938982,0.48326772
113.78899713,1.54315329361,0.48326772
113.78999713,1.53020423126,0.48326772
113.79099713,1.5043061018,0.48326772
113.79199713,1.5129336853,0.48326772
113.79299713,1.5172551651,0.48326772
113.79399713,1.53020423126,0.48326772
113.79499713,1.45254059982,0.48326772
113.79599713,1.5215766468,0.48326772
113.79699713,1.4784233532,0.48326772
113.79799713,1.5043061018,0.48326772
113.79899713,1.46979576874,0.48326772
113.79999713,1.44821912384,0.48326772
113.80099713,1.47411725044,0.48326772
113.80199713,1.45254059982,0.48326772
113.80299713,1.43527005768,0.48326772
113.80399713,1.43527005768,0.48326772
113.80499713,1.4870663147,0.48326772
113.80599713,1.45254059982,0.48326772
113.80699712,1.49137241745,0.48326772
113.80799712,1.46979576874,0.48326772
113.80899712,1.49137241745,0.48326772
113.80999712,1.4827448349,0.48326772
113.81099712,1.46979576874,0.48326772
113.81199712,1.4827448349,0.48326772
113.81299712,1.47411725044,0.48326772
113.81399712,1.4870663147,0.48326772
113.81499712,1.44389764023,0.48326772
113.81599712,1.4870663147,0.48326772
113.81699712,1.46979576874,0.48326772
113.81799712,1.5,0.48326772
113.81899712,1.45684670639,0.48326772
113.81999712,1.46547428894,0.48326772
113.82099712,1.46547428894,0.48326772
113.82199712,1.43527005768,0.48326772
113.82299712,1.41799951172,0.48326772
113.82399712,1.43527005768,0.48326772
113.82499712,1.5172551651,0.48326772
113.82599712,1.44389764023,0.48326772
113.82699712,1.5,0.48326772
113.82799712,1.46547428894,0.48326772
113.82899712,1.5215766468,0.48326772
113.82999712,1.5,0.48326772
113.83099712,1.49137241745,0.48326772
113.83199712,1.50862758255,0.48326772
113.83299712,1.50862758255,0.48326772
113.83399712,1.5129336853,0.48326772
113.83499712,1.43527005768,0.48326772
113.83599712,1.5043061018,0.48326772
113.83699712,1.5,0.48326772
113.83799712,1.5,0.48326772
113.83899712,1.46116818619,0.48326772
113.83999712,1.47411725044,0.48326772
113.84099712,1.4827448349,0.48326772
113.84199712,1.44389764023,0.48326772
113.84299712,1.44389764023,0.48326772
113.84399712,1.45254059982,0.48326772
113.84499712,1.5172551651,0.48326772
113.84599712,1.43959153748,0.48326772
113.84699712,1.5129336853,0.48326772
113.84799712,1.5,0.48326772
113.84899712,1.53452571106,0.48326772
113.84999712,1.5129336853,0.48326772
113.85099712,1.5172551651,0.48326772
113.85199712,1.53452571106,0.48326772
113.85299712,1.54315329361,0.48326772
113.85399712,1.56472994232,0.48326772
113.85499712,1.5043061018,0.48326772
113.85599712,1.54745940018,0.48326772
113.85699712,1.54315329361,0.48326772
113.85799712,1.56040846252,0.48326772
113.85899712,1.52588274956,0.48326772
113.85999712,1.53020423126,0.48326772
113.86099712,1.54315329361,0.48326772
113.86199712,1.53452571106,0.48326772
113.86299712,1.53883181381,0.48326772
113.86399712,1.53020423126,0.48326772
113.86499712,1.57335752869,0.48326772
113.86599712,1.50862758255,0.48326772
113.86699712,1.56040846252,0.48326772
113.86799712,1.54745940018,0.48326772
113.86899712,1.59062806702,0.48326772
113.86999712,1.55610235977,0.48326772
113.87099712,1.54315329361,0.48326772
113.87199712,1.56472994232,0.48326772
113.87299712,1.53883181381,0.48326772
113.87399712,1.53452571106,0.48326772
113.87499712,1.4827448349,0.48326772
113.87599712,1.53452571106,0.48326772
113.87699712,1.5043061018,0.48326772
113.87799712,1.50862758255,0.48326772
113.87899712,1.4784233532,0.48326772
113.87999712,1.4784233532,0.48326772
113.88099712,1.4827448349,0.48326772
113.88199712,1.43959153748,0.48326772
113.88299712,1.46116818619,0.48326772
113.88399712,1.47411725044,0.48326772
113.88499712,1.4956938982,0.48326772
113.88599712,1.44389764023,0.48326772
113.88699712,1.5172551651,0.48326772
113.88799712,1.4956938982,0.48326772
113.88899712,1.50862758255,0.48326772
113.88999712,1.5129336853,0.48326772
113.89099712,1.5043061018,0.48326772
113.89199712,1.53452571106,0.48326772
113.89299712,1.53452571106,0.48326772
113.89399712,1.53452571106,0.48326772
113.89499712,1.46979576874,0.48326772
113.89599712,1.53452571106,0.48326772
113.89699712,1.5043061018,0.48326772
113.89799712,1.5172551651,0.48326772
113.89899712,1.49137241745,0.48326772
113.89999712,1.4870663147,0.48326772
113.90099712,1.5043061018,0.48326772
113.90199712,1.44389764023,0.48326772
113.90299712,1.46979576874,0.48326772
113.90399712,1.49137241745,0.48326772
113.90499712,1.52588274956,0.48326772
113.90599712,1.46979576874,0.48326772
113.90699712,1.53883181381,0.48326772
113.90799712,1.5172551651,0.48326772
113.90899712,1.54315329361,0.48326772
113.90999712,1.52588274956,0.48326772
113.91099712,1.5043061018,0.48326772
113.91199712,1.54745940018,0.48326772
113.91299712,1.52588274956,0.48326772
113.91399712,1.50862758255,0.48326772
113.91499712,1.47411725044,0.48326772
113.91599712,1.52588274956,0.48326772
113.91699712,1.4827448349,0.48326772
113.91799712,1.5043061018,0.48326772
113.91899712,1.46979576874,0.46598178
113.91999712,1.46979576874,0.48326772
113.92099712,1.4784233532,0.48326772
113.92199712,1.40937193298,0.48326772
113.92299712,1.45254059982,0.48326772
113.92399712,1.43959153748,0.48326772
113.92499712,1.4870663147,0.48326772
113.92599712,1.42664247131,0.48326772
113.92699712,1.5129336853,0.48326772
113.92799712,1.4956938982,0.48326772
113.92899712,1.5172551651,0.48326772
113.92999712,1.50862758255,0.48326772
113.93099712,1.4827448349,0.48326772
113.93199712,1.54315329361,0.48326772
113.93299712,1.5172551651,0.48326772
113.93399712,1.50862758255,0.48326772
113.93499712,1.46979576874,0.48326772
113.93599712,1.52588274956,0.46598178
113.93699712,1.5,0.48326772
113.93799712,1.50862758255,0.48326772
113.93899712,1.46979576874,0.48326772
113.93999712,1.4870663147,0.48326772
113.94099712,1.4956938982,0.48326772
113.94199712,1.41799951172,0.48326772
113.94299712,1.46116818619,0.48326772
113.94399712,1.46979576874,0.48326772
113.94499712,1.5172551651,0.48326772
113.94599712,1.44821912384,0.48326772
113.94699712,1.5172551651,0.48326772
113.94799712,1.50862758255,0.48326772
113.94899712,1.55610235977,0.48326772
113.94999712,1.52588274956,0.48326772
113.95099712,1.5129336853,0.48326772
113.95199712,1.56040846252,0.48326772
113.95299712,1.52588274956,0.48326772
113.95399712,1.52588274956,0.48326772
113.95499712,1.4827448349,0.48326772
113.95599712,1.54315329361,0.48326772
113.95699712,1.5129336853,0.48326772
113.95799712,1.52588274956,0.48326772
113.95899712,1.49137241745,0.48326772
113.95999712,1.5,0.48326772
113.96099712,1.5129336853,0.48326772
113.96199712,1.44821912384,0.48326772
113.96299712,1.4784233532,0.48326772
113.96399712,1.46979576874,0.48326772
113.96499712,1.53452571106,0.48326772
113.96599712,1.4827448349,0.48326772
113.96699712,1.54315329361,0.48326772
113.96799712,1.54315329361,0.48326772
113.96899712,1.57767900085,0.48326772
113.96999712,1.55610235977,0.48326772
113.97099712,1.54315329361,0.48326772
113.97199712,1.58200048828,0.48326772
113.97299712,1.53883181381,0.48326772
113.97399712,1.55178087616,0.48326772
113.97499712,1.5129336853,0.48326772
113.97599712,1.56472994232,0.48326772
113.97699712,1.53020423126,0.48326772
113.97799712,1.5172551651,0.48326772
113.97899712,1.49137241745,0.44875738
113.97999712,1.4956938982,0.48326772
113.98099712,1.5,0.48326772
113.98199712,1.43527005768,0.48326772
113.98299712,1.46979576874,0.48326772
113.98399712,1.45684670639,0.48326772
113.98499712,1.50862758255,0.48326772
113.98599712,1.46979576874,0.48326772
113.98699712,1.5215766468,0.48326772
113.98799712,1.5215766468,0.48326772
113.98899712,1.55610235977,0.48326772
113.98999712,1.53883181381,0.48326772
113.99099712,1.52588274956,0.48326772
113.99199712,1.59493417358,0.48326772
113.99299712,1.54315329361,0.48326772
113.99399712,1.55610235977,0.48326772
113.99499712,1.5129336853,0.48326772
113.99599712,1.57335752869,0.48326772
113.99699712,1.53020423126,0.48326772
113.99799712,1.54315329361,0.48326772
113.99899712,1.5172551651,0.48326772
113.99999712,1.5129336853,0.48326772
114.00099712,1.53020423126,0.48326772
114.00199712,1.44389764023,0.48326772
114.00299712,1.46116818619,0.48326772
114.00399712,1.45254059982,0.48326772
114.00499712,1.4870663147,0.48326772
114.00599712,1.41369341278,0.48326772
114.00699712,1.47411725044,0.48326772
114.00799712,1.47411725044,0.48326772
114.00899712,1.50862758255,0.48326772
114.00999712,1.4784233532,0.48326772
114.01099712,1.46116818619,0.48326772
114.01199712,1.53020423126,0.48326772
114.01299712,1.4827448349,0.48326772
114.01399712,1.4870663147,0.48326772
114.01499712,1.41799951172,0.48326772
114.01599712,1.50862758255,0.48326772
114.01699712,1.45684670639,0.48326772
114.01799712,1.47411725044,0.48326772
114.01899712,1.43527005768,0.48326772
114.01999712,1.44389764023,0.48326772
114.02099712,1.46116818619,0.48326772
114.02199712,1.38779528046,0.48326772
114.02299712,1.42232099915,0.48326772
114.02399712,1.43094857788,0.48326772
114.02499712,1.4956938982,0.48326772
114.02599712,1.43527005768,0.48326772
114.02699712,1.5,0.48326772
114.02799712,1.50862758255,0.48326772
114.02899712,1.55610235977,0.48326772
114.02999712,1.52588274956,0.48326772
114.03099712,1.5172551651,0.48326772
114.03199712,1.59493417358,0.48326772
114.03299712,1.53883181381,0.48326772
114.03399712,1.56472994232,0.48326772
114.03499712,1.5,0.48326772
114.03599712,1.57335752869,0.48326772
114.03699712,1.5129336853,0.48326772
114.03799712,1.53020423126,0.48326772
114.03899712,1.49137241745,0.48326772
114.03999712,1.4956938982,0.48326772
114.04099712,1.5043061018,0.48326772
114.04199712,1.43527005768,0.48326772
114.04299712,1.45684670639,0.48326772
114.04399712,1.44821912384,0.48326772
114.04499712,1.5172551651,0.48326772
114.04599712,1.44389764023,0.48326772
114.04699712,1.5,0.48326772
114.04799712,1.5215766468,0.48326772
114.04899712,1.55178087616,0.48326772
114.04999712,1.53020423126,0.48326772
114.05099712,1.50862758255,0.48326772
114.05199712,1.56472994232,0.48326772
114.05299712,1.52588274956,0.48326772
114.05399712,1.54315329361,0.48326772
114.05499712,1.46979576874,0.48326772
114.05599712,1.54745940018,0.48326772
114.05699712,1.4956938982,0.48326772
114.05799712,1.49137241745,0.48326772
114.05899712,1.46979576874,0.48326772
114.05999712,1.46979576874,0.48326772
114.06099712,1.4827448349,0.48326772
114.06199712,1.41799951172,0.48326772
114.06299712,1.46547428894,0.48326772
114.06399712,1.44821912384,0.48326772
114.06499712,1.5215766468,0.48326772
114.06599712,1.43094857788,0.48326772
114.06699712,1.5,0.48326772
114.06799712,1.5129336853,0.48326772
114.06899712,1.55178087616,0.48326772
114.06999712,1.53452571106,0.48326772
114.07099712,1.5215766468,0.48326772
114.07199712,1.56905142212,0.48326772
114.07299712,1.53020423126,0.48326772
114.07399712,1.54745940018,0.48326772
114.07499712,1.5043061018,0.48326772
114.07599712,1.55178087616,0.48326772
114.07699712,1.5129336853,0.48326772
114.07799712,1.4956938982,0.48326772
114.07899712,1.4827448349,0.48326772
114.07999712,1.4870663147,0.48326772
114.08099712,1.4956938982,0.48326772
114.08199712,1.44389764023,0.48326772
114.08299712,1.46979576874,0.48326772
114.08399712,1.46547428894,0.48326772
114.08499712,1.53020423126,0.48326772
114.08599712,1.44389764023,0.48326772
114.08699712,1.5,0.48326772
114.08799712,1.5215766468,0.48326772
114.08899712,1.53883181381,0.48326772
114.08999712,1.53020423126,0.48326772
114.09099712,1.5172551651,0.48326772
114.09199712,1.59493417358,0.48326772
114.09299712,1.54315329361,0.48326772
114.09399712,1.53020423126,0.48326772
114.09499712,1.5129336853,0.48326772
114.09599712,1.57335752869,0.48326772
114.09699712,1.53452571106,0.48326772
114.09799712,1.52588274956,0.48326772
114.09899712,1.5129336853,0.48326772
114.09999712,1.5129336853,0.48326772
114.10099712,1.53883181381,0.48326772
114.10199712,1.46116818619,0.48326772
114.10299712,1.5129336853,0.48326772
114.10399712,1.49137241745,0.48326772
114.10499712,1.53452571106,0.48326772
114.10599712,1.46116818619,0.48326772
114.10699712,1.5215766468,0.48326772
114.10799712,1.53452571106,0.48326772
114.10899712,1.56472994232,0.48326772
114.10999712,1.53452571106,0.48326772
114.11099712,1.5172551651,0.48326772
114.11199712,1.58200048828,0.48326772
114.11299712,1.53020423126,0.48326772
114.11399712,1.54315329361,0.48326772
114.11499712,1.5129336853,0.48326772
114.11599712,1.56040846252,0.48326772
114.11699712,1.53020423126,0.48326772
114.11799712,1.5215766468,0.48326772
114.11899712,1.4956938982,0.48326772
114.11999712,1.50862758255,0.48326772
114.12099712,1.53020423126,0.48326772
114.12199712,1.44821912384,0.48326772
114.12299712,1.4870663147,0.48326772
114.12399712,1.46547428894,0.48326772
114.12499712,1.50862758255,0.48326772
114.12599712,1.46116818619,0.48326772
114.12699712,1.5043061018,0.48326772
114.12799712,1.52588274956,0.48326772
114.12899712,1.55178087616,0.48326772
114.12999712,1.5172551651,0.48326772
114.13099712,1.5,0.48326772
114.13199712,1.56905142212,0.48326772
114.13299712,1.5172551651,0.48326772
114.13399712,1.5129336853,0.48326772
114.13499712,1.4827448349,0.48326772
114.13599712,1.53883181381,0.48326772
114.13699712,1.5129336853,0.48326772
